,R_x,f_1,f_2,Generation,Rank
4,0-1-2-5-7-9-10-12*0-1-2-5-14-6*4-3-5-7-9-13-12*2-1-4-3-5-7-14-6*0-1-3-4*4-3-11-10-9-6-14-8*,10.277240490006449,162.0,132,0.0
4,2-1-4-3-5-7-14-6*1-3-11-10-9-6-14-8*0-1-2-5-14-6*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*0-1-3-4*,10.284332688588009,161.0,146,0.0
6,0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*4-3-5-7-9-13-12*2-1-4-3-5-7-14-6*0-1-3-4*3-11-10-9-6-14-8*,10.286266924564798,160.0,166,0.0
7,0-1-2-5-7-9-10-12*0-1-2-5-14-6*4-3-5-7-9-13-12*2-1-4-3-5-7-14-6*0-1-3-4*3-11-10-9-6-14-8*,10.297227595099937,158.0,107,0.0
5,4-3-5-7-14-6*2-1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*4-3-5-7-9-13-12*0-1-3-4*,10.309477756286269,157.0,167,0.0
8,4-3-11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12-13*0-1-3-4*4-3-5-7-14-6*0-1-2-5-14-6*,10.315280464216634,156.0,196,0.0
6,4-3-5-7-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*4-3-5-7-9-13-12*0-1-3-4*,10.322372662798196,155.0,156,0.0
10,4-3-11-10-9-6-14-8*4-3-5-7-9-13-12*0-1-2-5-7-9-10-12*0-1-3-4*4-3-5-7-14-6*0-1-2-5-14-6*,10.326241134751774,154.0,90,0.0
7,3-5-7-14-6*2-1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*0-1-2-5-14-6*4-3-5-7-9-13-12*0-1-3-4*,10.327530625402966,153.0,157,0.0
17,4-1-2-5-14-6*2-1-3-11-10-9-6-14-8*7-14-6*0-1-2-5-7-9-10-12-13*0-1-3-5-14-6*4-3-5-7-9-13-12*,10.329464861379757,150.0,279,0.0
18,4-3-11-10-9-6-14-8*6-14-7*4-3-5-7-9-13-12*0-1-3-5-14-6*0-1-2-5-7-9-10-12-13*4-1-2-5-14-6*,10.335267569310124,149.0,263,0.0
19,4-1-2-5-14-6*1-3-11-10-9-6-14-8*7-14-6*0-1-2-5-7-9-10-12-13*0-1-3-5-14-6*4-3-5-7-9-13-12*,10.342359767891685,148.0,261,0.0
18,4-1-2-5-14-6*0-1-3-5-14-6*4-3-5-7-9-13-12*8-14-6-9-10-11-3-4*7-14-6*0-1-2-5-7-9-10-12*,10.346228239845262,147.0,465,0.0
14,4-3-5-7-9-13-12*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*4-1-2-5-14-6*7-14-6*0-1-3-5-14-6*,10.353320438426822,146.0,157,0.0
15,4-3-5-7-9-13-12*3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-1-2-5-14-6*7-14-6*0-1-3-5-14-6*,10.35525467440361,145.0,244,0.0
16,4-3-5-7-9-13-12*3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*4-1-2-5-14-6*7-14-6*0-1-3-5-14-6*,10.36621534493875,143.0,138,0.0
15,4-3-5-7-9-13-12*0-1-2-5-7-9-10-12-13*0-1-3-4*8-14-6-9-10-11-3*0-1-2-5-14-6*6-14-7*,10.386847195357834,142.0,192,0.0
25,3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-3-1-2-5-14-6*0-1-3-4*7-14-6*,10.390070921985815,141.0,268,0.0
26,3-11-10-9-6-14-8*0-1-2-5-7-9-10-12-13*4-3-5-7-9-13-12*4-1-2-5-14-6*0-1-3-4*7-14-6*,10.39651837524178,140.0,277,0.0
27,3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*4-3-1-2-5-14-6*0-1-3-4*7-14-6*,10.401031592520956,139.0,215,0.0
28,3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*4-1-2-5-14-6*0-1-3-4*7-14-6*,10.40747904577692,138.0,226,0.0
24,4-1-2-5-14-6*8-14-6-9-10-11-3-1-0*0-1-2-5-7-9-10-12-13*7-14-6*4-3-5-7-9-13*12-13*,10.418439716312056,136.0,452,0.0
21,4-3-5-7-9-13-12*4-1-2-5-14-6*1-3-11-10-9-6-14-8*6-14-7*3-5-14-6*0-1-2-5-7-9-10-12*,10.432624113475176,135.0,181,0.0
18,8-14-6-9-10-11*6-14-7*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*11-3-1-0*4-1-2-5-14-6*,10.440361057382336,134.0,129,0.0
24,6-14-5-2-1-4*4-3-5-7-9-13-12*7-14-6*0-1-2-5-7-9-10-12-13*13-12*2-1-3-11-10-9-6-14-8*,10.450676982591876,132.0,246,0.0
25,6-14-5-2-1-4*4-3-5-7-9-13-12*7-14-6*0-1-2-5-7-9-10-12*13-12*2-1-3-11-10-9-6-14-8*,10.461637653127015,130.0,229,0.0
23,4-1-2-5-14-6*1-3-11-10-9-6-14-8*14-7*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*7-14-6*,10.474532559638943,128.0,202,0.0
28,4-1-2-5-14-6*8-14-6-9-10-11-3-1*0-1-2-5-7-9-10-12*7-14-6*4-3-5-7-9-13*12-13*,10.484203739522888,126.0,395,0.0
28,4-1-2-5-14-6*1-3-11-10-9-6-14-8*4-3-5-7-9-13*12-13*0-1-2-5-7-9-10-12*14-7*,10.516441005802708,124.0,149,0.0
30,0-1-2-5-7-9-10-12*4-3-1-2-5-14-6*12-13*4-3-5-7-9-13*7-14*3-11-10-9-6-14-8*,10.549323017408124,122.0,169,0.0
30,8-14-6-9*4-1-2-5-14-6*6-14-7*11-3-1*0-1-2-5-7-9-10-11*4-3-5-7-9-13-12-10*,10.56608639587363,121.0,69,0.0
31,8-14-6-9*4-1-2-5-14-6*14-7*11-3-1*0-1-2-5-7-9-10-11*4-3-5-7-9-13-12-10*,10.59832366215345,119.0,58,0.0
35,8-14-6-9*6-14-5-2-1-4*4-3-5-7-9-10-11*1-3-11*12-10*0-1-2-5-7-9-13-12*,10.620245003223726,117.0,308,0.0
32,4-3-5-7-9-10-12-13*0-1-2-5-7-9*11-10-9-6-14-8*11-3-1*4-1-2-5-14-6*7-14*,10.680851063829786,116.0,131,0.0
36,8-14-6-9*6-14-5-2-1-3-11*4-3-5-7-9-10-11*2-1*13-12-10*0-1-2-5-7-9-13-12*,10.713088330109606,115.0,209,0.0
37,8-14-6-9*6-14-5-2-1-3-11*4-3-5-7-9-10-11*2-1*12-10*0-1-2-5-7-9-13-12*,10.722759509993551,113.0,206,0.0
31,0-1-2-5-7-14-6*2-1-4*8-14-6-9-10-11*2-1-3-11*13-9*4-3-5-7-9-10-12-13*,10.757575757575758,112.0,125,0.0
38,8-14-6-9*6-14-5-2-1*4-3-5-7-9-10-11*1-3-11*12-10*0-1-2-5-7-9-13-12*,10.768536428110895,111.0,309,0.0
32,0-1-2-5-7-14-6*2-1-4*8-14-6-9-10-11*1-3-11*13-9*4-3-5-7-9-10-12-13*,10.770470664087686,110.0,143,0.0
38,8-14-6-9*4-1-2-5-14-6*14-7*3-1*0-1-2-5-7-9-10-11*4-3-5-7-9-13-12-10*,10.797549967762734,109.0,93,0.0
33,4-3-5-7-9-10-12-13*1-4*1-3-11*8-14-6-9-10-11*13-9*0-1-2-5-7-14-6*,10.80915538362347,108.0,172,0.0
41,8-14-6-9*6-14-5-2-1-4*4-3-5-7-9-10-11*1-3*12-10*0-1-2-5-7-9-13-12*,10.822695035460994,107.0,313,0.0
40,11-10-9-7-5-3-4*5-14-8*10-12-13-9*11-3-1*0-1-2-5-7-14-6-9*4-1-2*,10.836234687298518,106.0,177,0.0
41,11-3-1*4-1-2*7-14-8*11-10-9-7-5-3-4*0-1-2-5-7-14-6-9*10-12-13-9*,10.85364281108962,105.0,222,0.0
43,4-3-5-7-9-10-11*9-6-14-7-5-2-1-0*4-1*11-3-1*9-13-12-10*5-14-8*,10.8749194068343,104.0,177,0.0
43,11-3-1*4-1-2*14-8*11-10-9-7-5-3-4*0-1-2-5-7-14-6-9*10-12-13-9*,10.892327530625405,103.0,234,0.0
38,8-14-6-9-10-11*0-1-2-5-7-14-6*4-1-2*1-3*4-3-5-7-9-10-12-13*3-11*,10.905222437137333,102.0,128,0.0
38,2-1-3-4*5-14-8*0-1-2-5-7-14-6-9*11-10-9*11-3*4-3-5-7-9-10-12-13*,10.93036750483559,101.0,87,0.0
40,8-14-6-9-10-11*0-1-2-5-7-14-6*4-1*1-3*4-3-5-7-9-10-12-13*3-11*,10.943907156673117,100.0,136,0.0
47,0-1-2-5-7-14-6-9*12-13-9*11-10-9-7-5-3-4*7-14-8*10-12*2-1-3-11*,10.974210186976144,99.0,130,0.0
48,11-10-9-7-5-3-4*10-12*11-3-1*12-13-9*5-14-8*0-1-2-5-7-14-6-9*,10.985170857511283,98.0,188,0.0
61,11-10-9-7-5-3-4*1-3-11*0-1-2-5-7-14-6-9*12-13-9*10-12*8-14-7*,11.002578981302385,97.0,293,0.0
42,0-1-2-5-7-14-6-9*14-8*11-10-9*11-3*4-3-1*4-3-5-7-9-10-12-13*,11.038684719535784,96.0,64,0.0
50,12-13-9*10-12*11-10-9-7-5-3-4*0-1-2-5-7-14-6-9*14-8*11-3-1*,11.041263700838169,95.0,212,0.0
51,11-10-9-7-5-3-4*12-13-9*2-1-3-4*5-14-8*10-12*0-1-2-5-7-14-6-9*,11.066408768536428,94.0,191,0.0
52,11-10-9-7-5-3-4*12-13-9*2-1-3-4*7-14-8*10-12*0-1-2-5-7-14-6-9*,11.081237911025145,93.0,137,0.0
53,11-10-9-7-5-3-4*12-13-9*1-3-4*5-14-8*10-12*0-1-2-5-7-14-6-9*,11.111540941328176,92.0,331,0.0
54,11-10-9-7-5-3-4*12-13-9*2-1-3-4*14-8*10-12*0-1-2-5-7-14-6-9*,11.119922630560929,91.0,119,0.0
55,11-10-9-7-5-3-4*12-13-9*1-3-4*14-8*10-12*0-1-2-5-7-14-6-9*,11.165054803352676,89.0,135,0.0
56,11-10-9-7-5-3-4*10-12*3-1*12-13-9*5-14-8*0-1-2-5-7-14-6-9*,11.191489361702128,88.0,183,0.0
68,11-10-9-7-5-3-4*1-3*0-1-2-5-7-14-6-9*12-13-9*10-12*8-14-7*,11.206318504190843,87.0,263,0.0
58,11-10-9-7-5-3-4*10-12*1-3*0-1-2-5-7-14-6-9*14-8*12-13-9*,11.245003223726629,85.0,143,0.0
52,14-8*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*11-10-9*12-13*3-1*,11.352030947775628,84.0,23,0.0
53,4-3-5-7-9-10-12-13*11-10-9*3-1*8-14*0-1-2-5-14-6-9*14-7*,11.429400386847195,83.0,160,0.0
54,0-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*11-10*3-1*5-14-8*12-13*,11.480980012894909,82.0,41,0.0
55,11-10*1-3*13-12-10-9-7-5-3-4*7-14-8*7-5*0-1-2-5-7-14-6-9*,11.495809155383624,81.0,53,0.0
65,3-1*11-10*14-5*8-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6-9*,11.527401676337847,80.0,34,0.0
56,11-10*4-3-5-7-9-10-12-13*14-8*0-1-2-5-7-14-6-9*12-13*3-1*,11.534493874919407,79.0,17,0.0
57,4-3-5-7-9-10-12-13*11-10*3-1*8-14*0-1-2-5-14-6-9*14-7*,11.61766602192134,78.0,140,0.0
58,14-8*4-3-5-7-9-10-12*0-1-2-5-7-14-6-9*11-10*12-13*3-1*,11.695680206318505,77.0,14,0.0
59,14-8*12-13*11-10*4-3-5-14-6-9*1-3*0-1-2-5-7-9-10-12*,11.803997421018698,76.0,45,0.0
67,12-13*7-14*0-1-2-5-7-9-10-12*11-10*4-3-5-14-6-9*8-14*,12.01418439716312,75.0,51,0.0
68,11-10*0-1-2-5-7-14-6-9*12-13*4-3-5-7-9*12-10-9*8-14*,12.19084461637653,74.0,27,0.0
62,11-10*0-1-2-5-7-9-10-12*9-6-14-5*8-14*12-13*4-3-5*,12.252740167633783,73.0,39,0.0
63,1-3*11-10*7-5*8-14*13-12-10-9-7-5-3-4*0-1-2-5-7-14-6*,12.338491295938104,72.0,17,0.0
64,1-3*12-13*14-8*0-1-2-5-7-14-6*11-10*4-3-5-7-9-10-12*,12.4996776273372,70.0,11,0.0
65,8-14*4-3-5-7-9-10-12*5-7*0-1-2-5-7-14-6*11-10*12-13*,12.74468085106383,69.0,17,0.0
74,14-8*10-11*0-1-2-5-7-14-6-9*9-10-12-13*3-1*4-3-5*,12.900709219858156,67.0,25,0.0
78,4-3-1*12-13*7-14-8*7-14-6*11-10*0-1-2-5-7-9-10-12*,13.118633139909736,66.0,52,0.0
67,11-10*0-1-2-5-7-9-10-12*6-14-7*8-14*12-13*4-3-5*,13.121856866537716,65.0,42,0.0
75,11-10*0-1-2-5-7-14-6-9*12-13*4-3-5*12-10-9*8-14*,13.306898774983882,64.0,44,0.0
76,14-8*12-13*4-3-1*9-10-12*0-1-2-5-7-14-6-9*11-10*,13.493874919406837,63.0,34,0.0
