,f_1,f_2,R_x
10,20.458440495674537,238.0,4-20-7-28-0-18-22*7-27-2-10-15-21*24-4-7-27-16-28-25*9-3-1-23-20-14-11*8-12-19-0-13-6-5-21*0-18-22-17-28-16-10*2-29-27-7-24-14-23*0-18-22-17-19-8-26*9-3-1-23-4-24*18-22-17-0-19*5-15-2-21*1-3-11-25-0-18-17*
11,28.9110357727379,103.0,29-2-10*0-18*22-18*23-3*6-10-15*25-28*8-12-19-22*0-13-6-5-21*16-7-20-24-4*9-23*1-3-23-14-11-17-22-0*27-16-28-0-26*
12,16.214431844750994,600.0,20-14-9-3-11-25-28-16-6-5-21-10-27-7-4*8-12-19-22-17-18-0-25-7-20-24-1-23-3-9*9-1-3-23-14-24-4-7-27-29-2-10-15-5-21*5-6-21-15-16-27-2-10-29*8-12-19-17-28-25-7-20-14-23-24-4-1-9-3*25-28-0-13-6-5-21-10-2-29-15-27-7-14-11*9-1-3-23-14-7-25-22-17-18-0-26-8-12-19*4-23-9-1-3-11-17-22-0-18-13-6-10-29-2*9-1-24-4-7-25-28-0-26-8-12-22-17-19-18*25-11-14-7-28-17-22-18-0-26-8-12-19*24-7-20-4-3-1-23-14-11-17-22-0-26-8-12*8-12-19-22-25-28-16-7-4-24-3-1-23-14-9*
13,23.686316343231237,136.0,29-2*16-7*3-1*6-13-0-28-25-7-27-2-15-5-21*23-14-11-17-19-12-8*9-1-14-7-27-10*26-0*22-17*2-29*14-7-28-0-18-22-17*27-16*4-24-20-7*
14,16.555997194295067,485.0,18-0-22-25-11-14-24-20-7-2-27*12-19-22-0-18-13-6-5-21*19-12-0-25-28-16-10-21-5*5-6-13-18-0-19-17-11-3-9*3-23-1-24-20-14-4*16-6-5-21-10-27-7-4-24-20-23-3-1-14*29-2-6-10-15-16-27-7-28-25-22-17-19-8-12*8-12-19-17-11-14-20-24-1-23*26-0-22-18-19-12-17-28-16-15-10-21-6-5*8-26-0-18-22-25-7-27-29-2*4-14-20-7-27-29-2-16-28-25-22-19-12*4-1-9-23-14-20-7-27-16-6-13-18-17-11*
15,16.56342062193126,442.0,4-24-20-7-27-16-6-13*6-5-21-10-15-27-7-14-23-9-1-3*18-0-25-7-20-4-24-3-1-9*20-14-23-1-9-3-11-17-22-18-0-26*0-18-22-19-17-28-16-27-2-10*5-21-6-16-2-29-27-7-28-25-11-14-20-4-24*29-27-16-7-4-3-1-9-14-11-17-19-12-8*6-15-16-27-7-28-0-13-18-17*22-17-0-18-13-6-21-5-15-2-29-27*13-18-22-25-7-28-17-12-19*7-2-10-16-28-25-22-19-12*14-20-24-4-23-3-1*
16,19.29766775777414,245.0,20-24-14-3-23*10-2-27-16-7-14*3-1-23-20-7-16-6-5*22-18-0-25-7-4-24*12-18-0-28-25-11-17*0-25-28-16-10-15-21*17-22-0-18-19-8-26*12-19-22-0-13-6-5-21*9-3-1-4-23*15-16-27-10-2-29*25-0-18-22-17-28*3-1-9-23-14-11-17-22*
17,20.963935001169045,163.0,23-14-4-20-24*12-18-0-22-17-11-14*5-21-6-13-0-12-8*4-24-20-7*9-3-1-23-14-7-27-29*27-16*19-0*27-2-10-15*25-28*18-0-28-25*16-7-25-22-18-0-26*24-7-27-10-15-6*
18,16.33513560907178,525.0,24-4-3-1-9-14-20-7-16-6-2-29-15*13-6-16-7-25-22-18-0-26-8-19-17-11-14*11-3-4-24-14-7-27-2-29*5-6-13-18-0-25-28-7*8-19-12-17-22-0-13-6-16-15-10-21-5*12-19-18-0-22-17-11-14-1-3-9-23-20-7-24*8-12-19-17-28-16-27-10-15*3-4-20-24-23-1-9-14-11-17-19-22*3-1-9-23-14-7-27-10-15-6-16-28-25-0*29-2-15-5-21-10-27-7-4-24-3-1-9*21-6-13-0-18-22-19-17-28-7-16-27-29*23-14-4-1-3-24-20-7-16-6-5-21-2*
19,21.996843581949964,160.0,21-5-6-13-0-19*6-10-15*15-16-28-25*21-10-27-7-20-14-23*2-29-27-7*22-17-28-16*1-3-11-17-22-18-0-26*9-1-23-14-20*8-12-19-22-25*6-16-7-20-4-24*3-1-9*18-0*
20,17.101882160392798,404.0,9-3-1-24-23-14-11-17-0-18-22-19*13-6-16-27-7-14-24-4-20*15-16-2-27-7-28-25-22-19-18*29-2-21-15-10-27-7-20*20-24-1-3-23-14-7-16-6-5-21*22-12-18-0-25-7-20-24-1*21-6-13-0-28-7-16-27-10-29*0-22-18-19-12-17-28-25*8-12-17-22-25-7-27-29-15*23-9-1-3-11-17-18-0-26*14-24-3-1-9-23-20-7-16-27-10-6*12-19-0-28-25-7-16-27-2-29*
21,20.454348842646716,239.0,9-3-1-23-20-7-25*11-25-28-7-27-10-15*6-13-18-17-28-25*0-18-22-17-11-3-9-1*12-19-22-25-28-16-27*2-29-27-16-28-17-19-8*11-17-22-0-18-12-8-26*9-1-3-24-23*4-14-24-20-7-16-27*21-10-2-27-16-28*5-21*5-6-13-18-0-22-25*
22,16.900865092354454,424.0,8-12-19-17-28-16-27-10-15-2*17-12-19-22-0-28-16-27-2-29-10-21-6*14-4-3-9-23-1-24-20-7-27-29-2-10-21*29-27-7-20-14-11-17-18-0-25-28-16*6-15-27-7-25-22-18-0-26*9-14-3-1-23-24-4-20-7-27*8-12-19-17-22-0-13-6-21-2*23-9-1-3-11-17-22-0-18-13*23-14-20-4-7-16-27-10-21-5-6*19-22-18-0-28-25-7-16-27*9-1-23-14-7-27-10-15-16*8-12-19-22-18-0-25-7-16*
23,16.056844750993687,635.0,3-9-14-23-24-4-20-7-25-0-18-12-19-17-22*13-18-0-19-17-22-25-28-7-2-29-27-16-6-21*26-8-12-18-0-25-28-16-27-29-2-21-6-13*29-2-27-7-20-14-11-17-18-0-22-25-28-16-6*26-8-12-19-18-13-6-10-15-5-21-2-16-7-25*25-7-4-24-23-9-1-3-11-17-18-0-13-6-21*11-25-28-16-6-5-21-15-27-7-14-24-23-3-9*4-24-1-3-23-14-20-7-28-17-0-18-19-12-22*12-8-19-17-22-18-0-28-25-7-20-14-1-3-9*8-19-17-12-0-18-22-25-7-20-24-4-1-3-23*20-7-27-29-2-10-15-16-28-17-22-18-0-26-8*14-7-25-0-18-19-17-28-16-6-5-21-15-10-27*
24,22.40785012859481,155.0,25-28*2-16-27-7*1-23-14-20-7*20-14-24*0-22-17-11-14*4-7-28-17-22-18-0-26*8-12-19-22-25-7-27-29*0-22-18-13*15-21-10-27*3-1-9-23-14-7-16-6*5-21*22-17*
25,17.37292494739303,390.0,9-1-14-20-7-25-28-17*11-25-28-17-22-19-12-8*6-15-2-27-16-7-20-24*27-29-2-15-10-21-5-6-13-0-18-19*23-1-9-3-24-20-7-2-29-15-6*8-12-17-22-25-7-27-29-2-10*24-4-20-7-25-0-18-13*24-4-3-9-1-23-14-20-7-25-28-17*11-25-0-26-8-12-19-17-18-22*9-1-3-23-14-11-17-19-12-8*3-1-9-23-14-7-27-10-15-5-21*12-19-18-0-22-17-28-7-27-2-21*
26,16.87990998363339,439.0,8-19-0-18-22-17-11-14-23-9-1*5-21-2-27-16-28-17-19-12-18-0-26*26-0-13-6-5-21-15-2-29*16-28-7-24-3-23-1-14-20*22-17-18-0-25-7-20-24-23*24-4-20-7-16-27-15-10-21*26-8-19-17-22-0-18-13-6-21-15-27*1-3-23-14-24-20-4-7-27*25-11-3-9-23-14-7-16-6-21-5*29-2-6-10-27-16-28-25-22-0-26-8*5-6-21-10-2-15-29-27-7-20*15-10-6-16-7-20-14-23-3-9-1*
27,18.07201309328969,269.0,4-7-28-25-22-19-12*11-17-28-7-20-23*10-27-16-7-28-0-18*3-9-23-14-20-7-16*11-17-22-18-0-13-6-21*1-3-24-20-7-16-6-5*5-21-10-2-27-16*5-21-15-10-27-7-20*4-24-14-11-17-22-12-8*10-2-29-27-7-24*12-17-19-18-22-0-26*21-10-15-27-16-28-25*
28,16.456745382277298,510.0,15-21-6-13-18-0-22-17-19-12-8-26*8-12-19-17-28-7-20-24-4*25-7-14-24-4-23-1-9-3-11-17-22-18-0-26*2-29-27-16-7-14-4-1-23-3*8-19-22-17-11-14-20-7-16-27-15-10-2-29*17-28-7-25-0-13-6-2-15-21-10-16-27-29*26-8-12-18-0-25-28-16-27-10*9-1-3-23-14-7-16-6-5-15*5-21-15-10-6-13-0-22-18-17*1-24-23-4-20-7-27-16-28-25-22-18-0-12-17*28-16-2-7-27-29-15-5-21-6*1-9-14-20-7-28-0-22-17-11-25*
29,22.812339256488194,152.0,18-13*28-7-14*22-17*12-19-22-25-28-16*3-1-23-20-7*21-15-10-27-7*4-24-20-7-27-10*27-2-29*9-23-14-11-17-22-18*26-0-22-19-17*5-21-6-16-7-20-14*8-12-22*
