,f_1,f_2,R_x
47,22.29528546286153,1234,9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-67-27-12*2-0-3-29-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-12-41-58-33-50-2-14-44-17-10-28-56-6-47-53-7*68-11-49-26-8-51-34-45-36-38-3-29-48-39*49-1-16-10-55-52-64-58-34-41-27-67-5-54-19-38-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-59-10-8-51-57-25-12-4-53*42-15-49-26-8-52-64-58-45-36-54-5-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*28-56-51-35-41-12-40-46-7-4-25-27-67-37-65-32-18-19-22-33-20-55-16-26-62-42*1-68-11-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24-21*33-22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-42-62-24-63-6-47-7-40-46*
49,22.297258289766734,1227,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-67*2-0-3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*4-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29-48*1-16-10-55-52-64-58-34-41-27-67-5-54-19-38-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*21-63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-65*16-1-68-11-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*13-33-22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
48,22.30535207172783,1226,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-67-18*2-0-3-29-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*4-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-38-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-8*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*21-63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-65*16-1-68-11-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*33-22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
50,22.306421551576445,1222,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-67*2-0-3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29-48*1-16-10-55-52-64-58-34-41-27-67-5-54-19-38-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*21-63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-65*16-1-68-11-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*13-33-22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
54,22.310175114346087,1221,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65-37*48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-68-59-10-8-51-57-25-12-4-53-47*30-42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28-8*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68-11-1*63-30-26-1-59-17-20-33-22-38-54-65-37-67*42-62-26-8-52-64-58-45-36-54-5-37-65*16-1-49-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2-0*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
51,22.3103100972396,1219,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-67*2-0-3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29-48*1-16-10-55-52-64-58-34-41-27-67-5-54-19-38-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-65*16-1-68-11-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*13-33-22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
55,22.312641147977597,1216,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65-37*48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-68-59-10-8-51-57-25-12-4-53*30-42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28-8*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68-11-1*63-30-26-1-59-17-20-33-22-38-54-65-37-67*42-62-26-8-52-64-58-45-36-54-5-37-65*16-1-49-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2-0*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
56,22.313331637394416,1209,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*68-59-10-8-51-57-25-12-4-53*30-42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28-8*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68-11-1*63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-37-65*16-1-49-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2-0*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
58,22.31787952257589,1203,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-44*27-12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-37-65*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
60,22.31970179163833,1199,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-44*12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-37-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*33-22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
59,22.32443657621082,1196,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-44*12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-37-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
61,22.33305471479672,1191,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-44*12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-37-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
57,22.337228801196154,1190,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-44*27-12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*68-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-37-65*49-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54-18*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
62,22.34183898617464,1186,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*12-25-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-37-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
63,22.34697871942767,1184,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-12-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*63-30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
53,22.36154648862769,1183,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-68-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68-11*63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-37-65*16-1-49-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
52,22.369951769573817,1182,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*41-58-33-50-2-14-44-17-10-28-56-6-47-53-46-40*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*11-59-10-8-51-57-25-12-4-53*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68-11*63-30-26-1-59-17-20-33-22-38-54-65-37*42-62-26-8-52-64-58-45-36-54-5-37-65*16-1-49-15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
64,22.373077142723645,1179,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*25-12-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
65,22.37799882668716,1177,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*12-41-58-33-50-2-14-44-17-10-28-56-6-47-53*31-11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
11,22.37986782059735,1176,21-24-30-26-16-10-20-43-50-23-69-3-66-54-18*39-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-14*12-41-34-58-33-50-2-14-44-17-10-28-56-6-47-40-46*31-1-26-8-51-41-27-67-37-65-39-48-3*49-1-16-10-55-52-64-58-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-61-43-13-22-45-41-12-4-7-40-46*29-3-38-36-45-34-51-8-10-59-68*42-15-49-26-8-52-64-58-45-36-54-5-65-18*60-17-20-52-64-51-34-25-4-40-46-53-47-6-56-8-26-16-9-68-11*63-30-26-1-59-17-20-33-22-38-54-65-37*8-28-56-51-35-41-12-40-46-7-4-25-27-67-37-65-32-18-19-22-33-20-55-16-26-62-42-15-11-68*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2-0-23-69-19*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21*53-4-12-25-57-51-8-26-49-11-68-9-59-10-52-64-58*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
66,22.38071925115644,1174,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*12-41-58-33-50-2-14-44-17-10-28-56-6-47-53*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*30-42-62-26-8-52-64-58-45-36-54-5-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
67,22.38747358748189,1168,68-9-49-62-21-24-30-26-16-10-20-43-50-23-69-3-66-54-5-65*3-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61*12-41-58-33-50-2-14-44-17-10-28-56-6-47-53*11-49-26-8-51-34-45-36-38-3-29*1-16-10-55-52-64-58-34-41-27-67-5-54-19-22-33-43-17-9-11-31*67-37-5-18-69-0-2-14-44-60-17-20-52-64-51-34-25-4-40-46*9-68-59-10-8-51-57-25-12-4-53*42-62-26-8-52-64-58-45-36-54-5-65*44-60-61-43-13-22-45-41-12-4-7-40-46-53-47-6-56-8-26-16-9-68*30-26-1-59-17-20-33-22-38-54-65-37*42-15-49-26-16-55-20-33-22-19-18-32-65-37-67-27-25-4-7-46-40-12-41-35-51-56-28*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-0*53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21-24*22-36-45-58-64-52-10-59-9-31-1-26-8-51-41-27-67-37-65-39-48-29-69-19-54*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
10,22.392182413805635,1167,21-24-30-26-16-10-20-43-50-23-69-3-66-54-18*39-48-66-19-36-41-35-6-21-24-62-15-11-68-59-17-61-14*12-41-34-58-33-50-2-14-44-17-10-28-56-6-47-40-46*31-1-26-8-51-41-27-67-37-65-39-48*49-1-16-10-55-52-64-58-41-27-67-5-54-19-22-33-43-17-9-11-31*65-37-5-18-69-0-2-14-44-60-61-43-13-22-45-41-12-4-7-40-46*29-3-38-36-45-34-51-8-10-59-68*42-15-49-26-8-52-64-58-45-36-54-5-65-18*60-17-20-52-64-51-34-25-4-40-46-53-47-6-56-8-26-16-9-68-11*63-30-26-1-59-17-20-33-22-38-54-65-37*8-28-56-51-35-41-12-40-46-7-4-25-27-67-37-65-32-18-19-22-33-20-55-16-26-62-42-15-11-68*15-30-63-6-35-34-45-36-54-18-39-48-66-38-22-33-58-51-56-28-8-55-20-43-50-2-0-23-69-19*47-53-4-25-41-36-38-69-23-0-50-13-33-58-35-6-63-21*4-12-25-57-51-8-26-49-11-68-9-59-10-52-64-58*13-20-52-64-35-57-41-36-54-32-39-48-29-23-50-17-59-1-49-15-42-62-24-63-6-47-7-40-46*
