,R_x,f_1,f_2,Generation,Rank
18,4-3-1-2-5-14-6*3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*0-1-3-4*7-14-6*4-3-5-7-9-13-12*,10.401031592520956,139.0,331,0.0
17,4-1-2-5-14-6*0-1-2-5-7-9-10-12*7-14-6*8-14-6-9-10-11-3*0-1-3-4*12-13-9-7-5-3-4*,10.40747904577692,138.0,337,0.0
15,4-1-2*12-13-9-7-5-3-4*8-14-6-9-10-11-3-1*0-1-2-5-14-6*7-14-6*12-10-9-7-5-2-1-0*,10.415860735009671,136.0,269,0.0
14,7-14-6*8-14-6-9-10-11*0-1-3-11*0-1-2-5-7-9-10-12*4-3-5-7-9-13-12*6-14-5-2-1-4*,10.440361057382336,134.0,311,0.0
27,13-9-7-5-3-4*3-5-7-14-6*12-13*4-1-2-5-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.450676982591876,132.0,101,0.0
22,4-1-2-5-14-6*0-1-2-5-7-9-10-12*7-14-6*8-14-6-9-10-11-3-1*2-1-3*12-13-9-7-5-3-4*,10.46808510638298,131.0,331,0.0
23,4-1-2-5-14-6*12-10-9-7-5-2-1-0*8-14-6-9-10-11-3-1*12-13*12-13-9-7-5-3-4*7-14-6*,10.474532559638943,128.0,344,0.0
24,4-1-2-5-14-6*12-10-9-7-5-2-1-0*8-14-6-9-10-11-3-1*12-13*13-9-7-5-3-4*7-14-6*,10.484203739522888,126.0,372,0.0
30,12-13*7-14*13-9-7-5-3-4*4-1-2-5-14-6*1-3-11-10-9-6-14-8*0-1-2-5-7-9-10-12*,10.516441005802708,124.0,191,0.0
31,3-11-10-9-6-14-8*4-3-1-2-5-14-6*0-1-2-5-7-9-10-12*4-3-5-7-9-13*13-12*7-14*,10.549323017408124,122.0,168,0.0
27,1-4-3-5-7-9-10-11*10-12*0-1-2-5-7-9-13-12*7-14-6*8-14-6-9*11-3-1-2-5-14-6*,10.570599613152805,121.0,185,0.0
28,0-1-2-5-7-9-13-12*1-4-3-5-7-9-10-11*10-12*7-14*11-3-1-2-5-14-6*8-14-6-9*,10.602836879432624,119.0,166,0.0
29,0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*10-12-13*7-14-6*11-3-1-2-5-14-6*8-14-6-9*,10.646034816247582,117.0,237,0.0
30,0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*10-12*7-14-6*11-3-1-2-5-14-6*8-14-6-9*,10.655705996131529,115.0,180,0.0
31,0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*10-12*7-14*11-3-1-2-5-14-6*8-14-6-9*,10.687943262411348,113.0,157,0.0
32,0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*10-12-13*7-14-6*4-3-1-2-5-14-6*8-14-6-9*,10.756286266924564,111.0,169,0.0
33,0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*10-12*7-14-6*4-3-1-2-5-14-6*8-14-6-9*,10.76595744680851,109.0,136,0.0
34,0-1-2-5-7-9-13-12*4-3-5-7-9-10-11*10-12*7-14*4-3-1-2-5-14-6*8-14-6-9*,10.79819471308833,107.0,141,0.0
39,4-1-2*1-3-11*0-1-2-5-7-14-6-9*9-13-12-10*5-14-8*11-10-9-7-5-3-4*,10.836234687298518,106.0,216,0.0
40,4-3-5-7-9-10-11*1-3-11*0-1-2-5-7-14-6-9*9-13-12-10*7-14-8*4-1-2*,10.85364281108962,105.0,207,0.0
41,4-1*1-3-11*0-1-2-5-7-14-6-9*9-13-12-10*5-14-8*11-10-9-7-5-3-4*,10.8749194068343,104.0,123,0.0
42,4-1*1-3-11*0-1-2-5-7-14-6-9*9-13-12-10*7-14-8*11-10-9-7-5-3-4*,10.892327530625405,103.0,135,0.0
39,2-1-4*11-3*8-14-6-9-10-11*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6*3-1*,10.905222437137333,102.0,305,0.0
43,5-14-8*4-3-1-2*11-3*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*9-10-11*,10.93036750483559,101.0,307,0.0
41,1-4*11-3*8-14-6-9-10-11*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6*3-1*,10.943907156673117,100.0,315,0.0
48,8-14-7*11-10-9-7-5-3-4*12-13-9*11-3-1-2*10-12*0-1-2-5-7-14-6-9*,10.974210186976144,99.0,135,0.0
49,0-1-2-5-7-14-6-9*11-3-1*12-13-9*4-3-5-7-9-10-11*8-14-5*10-12*,10.985170857511283,98.0,177,0.0
50,0-1-2-5-7-14-6-9*11-3-1*12-13-9*4-3-5-7-9-10-11*8-14-7*10-12*,11.002578981302385,97.0,81,0.0
48,14-8*4-3-1*11-3*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*9-10-11*,11.038684719535784,96.0,241,0.0
51,0-1-2-5-7-14-6-9*11-3-1*12-13-9*4-3-5-7-9-10-11*8-14*10-12*,11.041263700838169,95.0,105,0.0
52,0-1-2-5-7-14-6-9*4-3-1-2*12-13-9*4-3-5-7-9-10-11*8-14-5*10-12*,11.066408768536428,94.0,120,0.0
53,0-1-2-5-7-14-6-9*4-3-1-2*12-13-9*4-3-5-7-9-10-11*8-14-7*10-12*,11.081237911025145,93.0,125,0.0
54,0-1-2-5-7-14-6-9*4-3-1*12-13-9*4-3-5-7-9-10-11*8-14-5*10-12*,11.111540941328176,92.0,122,0.0
55,0-1-2-5-7-14-6-9*4-3-1-2*12-13-9*4-3-5-7-9-10-11*8-14*10-12*,11.119922630560929,91.0,109,0.0
56,0-1-2-5-7-14-6-9*4-3-1*12-13-9*4-3-5-7-9-10-11*8-14*10-12*,11.165054803352676,89.0,97,0.0
57,0-1-2-5-7-14-6-9*3-1*12-13-9*4-3-5-7-9-10-11*8-14-5*10-12*,11.191489361702128,88.0,150,0.0
58,0-1-2-5-7-14-6-9*4-3-5-7-9-10-11*12-13-9*1-3*8-14-7*10-12*,11.206318504190843,87.0,61,0.0
59,0-1-2-5-7-14-6-9*3-1*12-13-9*4-3-5-7-9-10-11*8-14*10-12*,11.245003223726629,85.0,62,0.0
59,0-1-2-5-7-14-6-9*9-10-11*14-8*12-13*3-1*4-3-5-7-9-10-12-13*,11.352030947775628,84.0,9,0.0
48,14-8*11-10*1-4*0-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*3-1*,11.43391360412637,83.0,115,0.0
61,0-1-2-5-7-14-6-9*10-11*5-14-8*12-13*3-1*4-3-5-7-9-10-12-13*,11.480980012894909,82.0,30,0.0
62,7-14-8*11-10*3-1*12-13*4-3-5-7-9-10-12-13*0-1-2-5-7-14-6-9*,11.495809155383624,81.0,29,0.0
63,14-8*5-14*10-11*3-1*0-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*,11.527401676337847,80.0,189,0.0
64,0-1-2-5-7-14-6-9*14-8*12-13*4-3-5-7-9-10-12-13*3-1*10-11*,11.534493874919407,79.0,26,0.0
53,4-3-5-7-9-10-12-13*1-3*12-13*0-1-2-5-14-6-9*14-8*11-10*,11.652482269503546,78.0,29,0.0
65,0-1-2-5-7-14-6-9*10-11*14-8*12-13*3-1*4-3-5-7-9-10-12*,11.695680206318505,77.0,26,0.0
62,14-8*4-3-5-14-6-9*1-3*0-1-2-5-7-9-10-12*10-11*12-13*,11.803997421018698,76.0,113,0.0
63,7-14*10-11*4-3-5-14-6-9*0-1-2-5-7-9-10-12*14-8*12-13*,12.01418439716312,75.0,224,0.0
67,0-1-2-5-7-14-6-9*11-10*12-10-9*14-8*12-13*4-3-5-7-9*,12.19084461637653,74.0,22,0.0
58,14-8*12-13*5-3-4*9-6-14-5*10-11*12-10-9-7-5-2-1-0*,12.252740167633783,73.0,56,0.0
69,0-1-2-5-7-14-6*4-3-5-7-9-10-12-13*11-10*12-13*14-8*3-1*,12.338491295938104,72.0,33,0.0
70,0-1-2-5-7-14-6*14-8*12-13*4-3-5-7-9-10-12*3-1*10-11*,12.4996776273372,70.0,28,0.0
71,11-10*4-3-5-7-9-10-12*12-13*12-13*14-8*0-1-2-5-7-14-6*,12.74468085106383,69.0,29,0.0
72,4-3-5*3-1*0-1-2-5-7-14-6-9*14-8*13-12-10-9*10-11*,12.900709219858156,67.0,22,0.0
70,0-1-2-5-7-9-10-12*1-3-4*7-14-8*7-14-6*12-13*10-11*,13.118633139909736,66.0,370,0.0
71,12-13*14-8*7-14-6*4-3-5*0-1-2-5-7-9-10-12*10-11*,13.121856866537716,65.0,251,0.0
74,0-1-2-5-7-14-6-9*4-3-5*14-8*12-13*9-10-12*11-10*,13.306898774983882,64.0,14,0.0
75,0-1-2-5-7-14-6-9*12-13*4-3-1*9-10-12*10-11*14-8*,13.493874919406837,63.0,20,0.0
