,f_1,f_2,R_x
11,15.04284545241992,384.0,8-12-18-13-6-15-10-2-29*18-0-25*9-14-7-27-10-21*13-18-0-28-7-4-24-14-11-17-12-8*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*5-21-6-16-28-25-11-3-9*4-3-1-23-14-11-17-22-0-13*29-2-21-5-6-13-0-22-19*21-15-27-7-20-23-3-1*8-12-22-0-28-16-27-29-2-7-24-3-1*15-10-16-28-17-19*4-24-20-7-25-22-19-12-8*
12,15.143529342997429,368.0,26-8-12-19-17-28-16-27-29-2-7-24-3-1-9*5-21-15-27-7-20-23-1-3-9*5-21-6-16-28-25-11*19-0-18*28-25-11-14-20-7-27-10-21*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*8-12-18-13-6-15-10-2-29*4-1-3-23-14-11-17-22-0-13-6-5-21-2-29*25-0-18*13-18-0-28-7-4-24-14-11-17-12-8*4-24-20-7-25-22-19-12-8*3-1*
13,15.213905775075988,351.0,26-0-13-6-5-21-15-10-27-7-20-14-23-3-1*18-22*5-6-16-7-14-23-9-1*29-27-7-25-22-19-12-8-26*8-12-18-13-6-15-10-2-29*23-14-11-25-28-16-10-21-5*29-2-27-16-28-17-19-12*9-1-3-11-17-22-0-18-13-6-21-2-29*4-24-20-7-25-0-18-19-12*29-2-7-24-3-1-9*3-1-4-7-28-0-26*8-12-17-11-14-24-4*
14,15.298339957914425,336.0,26-0-13-6-5-21-15-10-27-7-20-14-23-3-1*18-22*5-6-16-7-14-23-9-3-1*2-29-27-7-25-22-19-12-8-26*8-12-18-13-6-15-10-2-29*11-25-28-16-10-21-5*29-2-27-16-28-17-19-12*9-1-3-11-17-22-0-18-13-6-21*4-24-20-7-25-0-18-19*29-2-7-24-3-1-9*9-3-1-4-7-28-0-26*8-12-17-11-14-24-4*
15,15.424538227729718,319.0,18-0-25-7-20-24-4*8-12-18-13-6-15-10-7-20-14-11*3-1*18-0-28-16-27-2-29*19-22-0-13-6-5-21-10-27-7-20-23-3-1-4*8-12-19-22-25-7-27-29-2-10-15*10-15*8-12-17-11-14-24-4*13-6-16-7-14-23-9-1-3-11-17-22-18-0-26*29-2-7-24-3-1*19-17-28-7-4*11-25-28-16-6-21-5*
16,15.554740472293664,305.0,20-4*19-12-0-13-6-5-21-15-16-28-25-11*8-12-17-11-14-24-4-7-28-0-26*29-2-7-24-1-3*12-19-17-28-16-27-2*18-0*8-12-19-22-25-7-27-29*23-14-20-7-25-0-18-13*9-1-3-11-17-22-0-18-13-6-15-10-2-29*1-3*4-1-3-9-23-14-7-27-10-21-5*5-6-16-7-20-24-3-1-9*
17,15.664542903904605,289.0,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9*6-21*1-9-23-14-7-16-6-5*26-8-12-19-17-28-16-27-29-2-7-24-3-1*4-1-3-23-14-20-7-27-10-15-21*4-24-20-7-25-22-19-12-8*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*9-23-14-11-17-22-0-13-6-5-21*
18,15.87216506897358,269.0,5-21-10-16-28-25-11*24-14*26-0-18-22-17-11-3-1-9-23-14-7-16-6-5*6-21*1-9*8-12-19-17-28-16-27-29-2-7-24-3-1-9*1-3-23-14-20-7-27-10-15*4-24-20-7-25-22-19-12-8*19-12*19-12-18-13-6-15-10-2-29*18-0-28-7-4*23-14-11-17-22-0-13-6-5*
19,16.06073182137012,253.0,12-19-17-28-16-27-29-2-7-24-1-3*20-7-25-22-19-12*28-25*0-18*9-3-23-14-20-7-27-10-21*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-18-13-6-15-10-2-29*4-24-14-11-17-12-8*0-18*18-0-28-7-4*24-20*23-14-11-17-22-0-13-6-21-5*
20,16.3180967968202,234.0,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-19-12*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-18-13-6-15-10-2-29*8-12-17-11-14-20-7-27-10-15-21*0-18*18-0-28-7-4*24-20*17-22-0-13-6-21-5*
21,16.583440495674537,217.0,12-19-17-28-16-27-29-2-7-24-3-1*20-7-25-22-19-12-0-13-6-15-10-2-29*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12*8-12-17-11-14-20-7-27-10-21-5*0-18*18-0-28-7-4*24-20*6-21*
22,16.965630114566284,202.0,19-17-28-16-27-29-2-7-24-3-1*7-25*28-25*0-18*14-24-4*5-6-16-7-14-23-9-1-3-11-17-22-18-0-26*19-12-0-13-6-15-10-2-29*8-12-17-11-14-20-7-27-10-21-5*0-18*18-0-28-7-4*24-20*6-21*
23,17.369651624970775,185.0,1-3-9-23-14-7-27-2-29*3-1-24-20-7-16-6-5-21*18-0*0-19*8-12-19-17-28-16-27-10-21*20-14-11*29-2-10-15-6-13-0-18-22-17-11-3-1-9*28-25*26-0*8-12-18-0-25-7-4-24*14-24*7-28*
24,17.744885433715222,171.0,21-10-27-16-28-17-19-12*28-25*18-0*24-14*26-0*22-0*9-1-3-11-17-22-18-0-13-6-15-10-2-29*1-3-24-4-7-16-6-5-21*9-3-23-14-7-27-2-29*24-4*11-14*8-12-0-25-7-20-24*
25,18.422404722936637,155.0,20-24*9-1-3-11-17-22-18-0-13-6-15-10-2*8-12-19-22-25-7-27-10-21*21-5-6-16-7-20-14-23-9*0-18*1-3-24-4-7-28-0-26*1-3*18-0*19-17*7-2-29*25-28*18-0*
26,19.084521861117604,139.0,18-0-28-7-4-24-14*1-3-23-14-20-7-16-6-21-5*15-10-6-13-0-22-17-11-14-9-1-3*0-18*28-25*10-2-29-27-7-25-22-19-12-8*0-18*3-1*3-1*26-0*0-18*0-18*
27,19.94125555295768,125.0,8-12-19-22-25-7-27-2-29*26-0*18-0*2-10-15-6-13-0-22-17-11-14-24-4-7*18-22*3-1*18-0*9-1-3-23-14-20-7-16-6-21-5*3-1*18-0*9-3*28-25*
28,21.423924479775543,110.0,25-28*27-16*9-1-3-23-14-20-7-27-10-2-29*1-3*29-2*10-15*0-26*22-18*8-12-19-22-25-7*18-0*24-4*24-14-11-17-22-0-13-6-10-21-5*
29,27.17088496609773,94.0,13-6-10-15*18-0-22*11-17*4-24*26-0*2-29*9-1*5-21-10-2-27-7-28-25-22-17-19-12*1-23-14-24-20-7*16-27*1-3*8-12*
